Lead Origin,Lead Source,Do Not Email,Do Not Call,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Tags,Lead Quality,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,A free copy of Mastering The Interview,Last Notable Activity,Lead_Score (%)
0.0,3,0,0,2.0,1349,2.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,12,99.999855
0.0,3,0,0,3.0,92,1.0,12,12,8,9,4,0,0,0,0,0,0,0,20,2,3,2,1,1,15.0,14.0,0,8,99.27389
2.0,3,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,16.0,0,12,99.999
0.0,3,0,0,5.0,1484,5.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,3,4,1,1,14.0,16.0,0,8,99.964645
0.0,3,0,0,5.0,1030,5.0,12,12,10,6,4,0,0,0,0,0,0,0,19,2,3,4,1,1,14.0,16.0,0,8,99.93083
1.0,3,0,0,10.0,147,2.5,5,12,10,9,4,0,0,0,0,0,0,0,19,1,3,0,1,0,15.0,20.0,0,4,99.98699
1.0,3,0,0,3.0,1298,3.0,12,12,7,0,4,0,0,0,0,0,0,0,19,2,4,0,1,0,14.0,18.0,0,12,98.578545
1.0,3,0,0,9.0,128,4.5,5,12,1,8,4,0,0,0,0,0,0,0,19,0,3,0,1,0,13.0,20.0,1,4,99.75517
2.0,10,0,0,0.0,0,0.0,12,12,17,6,5,0,0,0,0,0,0,0,19,2,4,4,1,0,15.0,18.0,0,12,99.99977
0.0,3,0,0,2.0,1554,2.0,5,12,4,6,5,0,0,0,0,0,0,0,19,0,3,5,1,0,15.0,17.0,0,4,99.99902
0.0,1,0,0,13.0,20,2.6,8,12,0,6,4,0,0,0,0,0,0,0,19,0,3,5,0,0,16.0,17.0,0,7,99.890564
1.0,1,0,0,9.0,382,4.5,5,12,18,6,4,0,0,0,0,0,0,0,19,0,3,5,1,0,15.0,17.0,1,4,99.90282
1.0,7,0,0,3.0,312,1.5,3,12,16,6,5,0,0,0,0,0,0,0,19,2,4,0,1,1,14.0,15.0,1,2,98.86177
1.0,1,0,0,13.0,998,2.17,12,12,5,6,5,0,0,0,0,0,0,0,19,2,4,0,0,1,16.0,15.0,1,12,99.99892
1.0,1,0,0,3.0,1087,1.5,12,12,4,6,4,0,0,0,0,0,0,0,19,2,4,0,1,0,14.0,18.0,1,12,99.74801
0.0,3,0,0,3.0,992,3.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,12,99.99322
1.0,3,0,0,8.0,1391,2.67,5,12,1,3,5,0,0,0,0,0,0,0,19,0,3,0,1,0,14.0,20.0,0,4,99.999954
2.0,10,0,0,0.0,0,0.0,5,12,4,6,4,0,0,0,0,0,0,0,19,1,3,0,1,0,14.0,20.0,0,4,99.93301
2.0,10,0,0,3.4452378336812,1129,2.36281994946721,5,12,15,6,4,0,0,0,0,0,0,0,2,0,4,4,1,0,14.0,17.0,0,8,99.98622
1.0,7,0,0,7.0,1242,3.5,12,12,7,6,4,0,0,0,0,0,0,0,19,3,4,0,1,0,15.0,18.0,1,12,99.97819
0.0,3,0,0,2.0,1696,2.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,2,1,11.0,15.0,0,4,96.19736
1.0,7,0,0,4.0,344,4.0,5,12,10,6,4,0,0,0,0,0,0,0,19,1,3,0,1,0,14.0,20.0,1,4,99.252335
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,12,99.94438
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,12,99.94438
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,0,1,16.0,15.0,0,12,99.97787
2.0,14,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,4,99.97581
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,0,1,16.0,15.0,0,12,99.97787
0.0,3,0,0,2.0,915,2.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,4,99.87596
0.0,3,0,0,2.0,1196,2.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,12,99.992836
0.0,3,0,0,3.0,25,3.0,12,12,15,6,5,0,0,0,0,0,0,0,19,2,4,4,1,1,13.0,15.0,0,12,98.51969
0.0,3,0,0,3.0,1557,3.0,5,12,0,6,4,0,0,0,0,0,0,0,19,2,2,0,1,1,15.0,16.0,0,4,99.98147
1.0,3,0,0,7.0,1380,7.0,5,12,1,6,4,0,0,0,0,0,0,0,1,3,2,3,1,1,15.0,16.0,1,4,99.96843
0.0,3,0,0,3.0,318,3.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,4,97.80969
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,0,1,16.0,15.0,0,4,90.50133
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,8,97.27404
1.0,1,0,0,5.0,1656,5.0,12,12,11,6,4,0,0,0,0,0,0,0,19,0,3,0,1,0,14.0,19.0,1,12,99.996635
1.0,3,0,0,7.0,940,7.0,5,12,7,8,4,0,0,0,0,0,0,0,19,2,3,0,1,0,14.0,20.0,1,4,99.98977
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,4,94.93594
1.0,1,0,0,2.0,1558,2.0,12,12,17,6,5,0,0,0,0,0,0,0,19,2,4,5,1,0,15.0,17.0,1,12,99.999596
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,4,94.93594
1.0,1,0,0,4.0,1052,4.0,5,12,12,6,4,0,0,0,0,0,0,0,19,2,4,3,1,1,14.0,16.0,1,4,96.95199
1.0,3,0,0,3.0,1030,3.0,12,12,7,3,4,0,0,0,0,0,0,0,19,2,3,0,1,0,14.0,20.0,0,8,98.777824
1.0,3,0,0,9.0,127,3.0,12,12,4,3,5,0,0,0,0,0,0,0,19,2,4,0,1,0,15.0,18.0,0,12,99.998985
2.0,10,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,0,14.0,17.0,0,12,99.96552
2.0,10,0,0,0.0,0,0.0,5,12,5,6,3,0,0,0,0,0,0,0,19,1,3,5,1,1,15.0,16.0,0,4,99.99889
2.0,10,0,0,0.0,0,0.0,12,12,10,6,4,0,0,0,0,0,0,0,2,0,3,4,1,0,15.0,19.0,0,8,99.824036
0.0,3,0,0,2.0,1025,2.0,7,12,1,6,4,0,0,0,0,0,0,0,1,3,3,0,1,0,13.0,18.0,1,8,99.02493
1.0,7,0,0,16.0,1804,2.67,5,12,10,6,4,0,0,0,0,0,0,0,19,2,4,0,0,0,16.0,18.0,1,4,99.05971
2.0,10,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,0,14.0,17.0,0,12,99.96552
1.0,3,0,0,5.0,1388,1.67,12,12,1,3,4,0,0,0,0,0,0,0,1,3,4,0,1,0,14.0,18.0,1,8,99.57022
2.0,10,0,0,0.0,0,0.0,5,12,10,6,4,0,0,0,0,0,0,0,2,0,3,4,1,0,15.0,19.0,0,8,99.55374
2.0,10,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,10,2,4,4,1,0,14.0,17.0,0,8,99.91072
1.0,1,0,0,4.0,1425,4.0,12,12,8,6,4,0,0,0,0,0,0,0,19,2,4,0,0,1,16.0,15.0,1,12,99.47132
2.0,10,0,0,3.4452378336812,1413,2.36281994946721,2,12,15,6,4,0,0,0,0,0,0,0,2,0,4,4,1,0,14.0,17.0,0,8,99.99201
2.0,10,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,0,15.0,17.0,0,8,99.86312
2.0,10,0,0,0.0,0,0.0,5,12,7,6,5,0,0,0,0,0,0,0,2,0,3,4,1,0,15.0,19.0,0,8,99.7516
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,12,99.06549
2.0,10,0,0,3.4452378336812,1261,2.36281994946721,5,12,15,6,4,0,0,0,0,0,0,0,2,0,4,4,1,0,14.0,17.0,0,8,99.96062
0.0,3,0,0,3.0,684,3.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,4,99.1549
0.0,3,0,0,2.0,1113,2.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,4,99.95515
1.0,3,0,0,5.0,651,2.5,5,12,7,7,4,0,0,0,0,0,0,0,10,2,4,0,2,0,12.0,18.0,0,8,98.79886
2.0,10,0,0,0.0,0,0.0,3,12,16,6,4,0,0,0,0,0,0,0,2,0,3,5,1,1,14.0,16.0,0,8,99.98907
2.0,10,1,0,3.4452378336812,1606,2.36281994946721,2,12,4,6,4,0,0,0,0,0,0,0,19,0,3,5,1,0,14.0,19.0,0,8,99.01397
0.0,7,0,0,7.0,1141,1.75,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,9,99.90289
2.0,3,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,16.0,0,12,99.98748
0.0,3,0,0,3.0,1376,3.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,12,99.998215
0.0,6,0,0,23.0,1677,2.09,9,12,1,3,4,0,0,0,0,0,0,0,19,2,4,3,0,1,17.0,14.0,0,9,96.49477
0.0,3,0,0,5.0,908,1.67,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,12,99.99969
1.0,3,0,0,5.0,934,2.5,12,12,10,6,4,0,0,0,0,0,0,0,19,2,4,0,1,0,14.0,18.0,1,12,99.59259
2.0,10,0,0,2.0,961,2.0,13,12,8,6,4,0,0,0,0,0,0,0,19,0,3,5,0,1,16.0,16.0,0,13,99.998985
0.0,3,0,0,2.0,1328,1.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,0,1,16.0,15.0,0,12,99.99917
0.0,6,1,0,0.0,0,0.0,2,12,15,6,4,0,0,0,0,0,0,0,10,2,4,0,1,1,14.0,15.0,0,8,99.38089
1.0,7,0,0,5.0,1728,5.0,12,12,8,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15.0,15.0,1,12,99.465126
1.0,3,0,0,3.0,1713,3.0,5,12,8,3,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15.0,15.0,0,4,99.37125
2.0,14,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,12,99.996864
0.0,3,0,0,4.0,1279,2.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,12,99.996544
1.0,3,0,0,5.0,1421,5.0,12,12,7,9,4,0,0,0,0,0,0,0,19,2,3,0,1,0,15.0,20.0,0,8,99.99176
0.0,3,0,0,12.0,830,2.4,5,12,3,9,4,0,0,0,0,0,0,0,2,1,3,0,1,1,15.0,15.0,1,8,99.99496
1.0,3,0,0,4.0,45,4.0,12,12,7,3,4,0,0,0,0,0,0,0,1,3,4,1,1,1,14.0,16.0,0,8,97.44854
1.0,3,0,0,5.0,3,2.5,12,12,12,3,5,0,0,0,0,0,0,0,19,2,4,0,1,0,15.0,18.0,0,12,99.96159
1.0,3,0,0,3.0,354,3.0,12,12,9,3,4,0,0,0,0,0,0,0,2,0,4,2,1,0,14.0,17.0,0,8,99.98034
1.0,3,0,0,7.0,70,7.0,8,12,0,2,4,0,0,0,0,0,0,0,19,0,3,0,1,0,15.0,20.0,0,7,99.968765
0.0,3,0,0,4.0,1494,4.0,5,12,12,3,4,0,0,0,0,0,0,0,19,1,3,5,0,0,16.0,17.0,0,4,99.96087
0.0,3,0,0,3.0,739,3.0,5,12,1,3,3,0,0,0,0,0,0,0,19,1,3,0,1,0,15.0,18.0,0,4,99.999825
1.0,1,0,0,3.0,802,3.0,12,12,17,6,4,0,0,0,0,0,0,0,19,2,4,0,1,0,14.0,18.0,1,12,99.08504
1.0,1,0,0,2.0,835,2.0,12,12,11,6,4,0,0,0,0,0,0,0,19,3,4,0,1,0,14.0,17.0,1,12,97.899765
0.0,6,0,0,0.0,0,0.0,5,12,11,6,4,0,0,0,0,0,0,0,19,1,3,5,0,1,16.0,16.0,0,4,99.406815
1.0,7,0,0,3.0,209,3.0,14,12,7,6,4,0,0,0,0,0,0,0,19,1,3,0,2,0,12.0,20.0,1,8,93.188705
0.0,6,0,0,0.0,0,0.0,5,12,10,6,4,0,0,0,0,0,0,0,19,1,3,5,1,0,15.0,17.0,0,4,98.50084
0.0,3,0,0,6.0,1134,6.0,10,12,10,8,4,0,0,0,0,0,0,0,19,1,2,0,0,1,16.0,16.0,0,8,99.98959
0.0,6,0,0,0.0,0,0.0,5,12,0,6,4,0,0,0,0,0,0,0,19,1,4,4,0,1,16.0,15.0,0,4,99.927025
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,12,99.94438
0.0,1,0,0,8.0,568,4.0,5,12,15,6,4,0,0,0,0,0,0,0,19,1,3,0,1,0,15.0,17.0,0,4,99.52566
1.0,1,0,0,11.0,1027,5.5,5,12,11,6,4,0,0,0,0,0,0,0,10,3,2,0,1,0,14.0,17.0,0,8,96.023125
1.0,3,0,0,7.0,751,7.0,5,12,13,3,4,0,0,0,0,0,0,0,19,2,3,1,1,0,14.0,18.0,0,4,99.47279
1.0,7,0,0,5.0,169,5.0,5,12,5,6,4,0,0,0,0,0,0,0,2,0,3,0,1,0,15.0,17.0,1,8,99.99933
1.0,1,0,0,4.0,1514,4.0,12,12,7,6,4,0,0,0,0,0,0,0,19,2,3,0,1,0,14.0,20.0,1,8,99.95976
1.0,7,0,0,5.0,33,2.5,5,12,18,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,15.0,16.0,1,4,97.19727
2.0,10,0,0,0.0,0,0.0,5,12,4,6,4,0,0,0,0,0,0,0,19,1,3,0,1,0,15.0,20.0,0,8,99.94679
1.0,1,0,0,14.0,1336,2.8,5,12,0,6,4,0,0,0,0,0,0,0,10,2,4,0,1,0,14.0,18.0,1,4,99.7085
1.0,1,0,0,4.0,985,2.0,12,12,5,6,4,0,0,0,0,0,0,0,19,2,4,1,1,1,13.0,13.0,1,12,83.50101
0.0,3,0,0,2.0,1556,1.0,9,12,10,6,4,0,0,0,0,0,0,0,19,1,3,1,0,1,16.0,16.0,0,8,97.954834
0.0,7,0,0,1.0,1196,1.0,1,12,15,6,4,0,0,0,0,0,0,0,19,1,3,5,1,1,15.0,16.0,0,8,99.982834
1.0,3,0,0,4.0,701,4.0,12,12,7,8,4,0,0,0,0,0,0,0,19,2,4,2,1,0,15.0,17.0,0,12,99.98871
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,4,94.93594
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,12,99.06549
1.0,3,0,0,5.0,1204,5.0,12,12,7,3,4,0,0,0,0,0,0,0,19,2,4,0,1,0,15.0,18.0,0,12,99.98386
1.0,3,0,0,4.0,99,4.0,12,12,10,3,4,0,0,0,0,0,0,0,1,3,4,1,1,1,14.0,16.0,0,8,96.80701
1.0,1,0,0,3.0,1039,3.0,12,12,6,6,5,0,0,0,0,0,0,0,19,2,4,0,1,1,14.0,15.0,1,12,97.17363
0.0,3,0,0,2.0,872,2.0,5,12,4,6,4,0,0,0,0,0,0,0,19,0,3,0,1,0,14.0,18.0,0,4,99.99391
1.0,1,0,0,4.0,300,4.0,12,12,4,6,4,0,0,0,0,0,0,0,19,2,4,1,1,1,15.0,16.0,1,12,97.79803
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,4,94.93594
0.0,3,0,0,2.0,1567,1.0,12,35,15,6,4,0,0,0,0,0,0,0,19,2,4,4,0,1,16.0,15.0,0,12,99.94827
1.0,1,0,0,2.0,1677,2.0,5,12,7,6,4,0,0,0,0,0,0,0,19,1,3,1,1,0,14.0,18.0,1,8,99.86098
2.0,10,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,2,0,4,4,1,0,15.0,17.0,0,8,99.269714
0.0,6,0,0,0.0,0,0.0,9,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,0,1,16.0,15.0,0,8,98.559525
1.0,3,0,0,5.0,1008,5.0,5,12,17,8,5,0,0,0,0,0,0,0,19,1,3,0,1,0,14.0,20.0,0,8,99.996826
1.0,3,0,0,2.0,1059,2.0,12,12,1,9,4,0,0,0,0,0,0,0,1,3,4,0,1,0,14.0,18.0,0,8,98.78498
2.0,10,0,0,0.0,0,0.0,13,12,3,6,4,0,0,0,0,0,0,0,19,0,3,1,1,1,15.0,15.0,0,13,99.95705
1.0,7,0,0,11.0,823,3.67,12,12,17,6,4,0,0,0,0,0,0,0,19,2,4,1,1,1,14.0,16.0,1,12,99.69117
1.0,3,0,0,21.0,1198,5.25,15,12,17,4,4,0,0,0,0,0,0,0,19,2,4,2,1,0,13.0,17.0,1,8,97.88194
1.0,3,0,0,4.0,1559,4.0,12,12,10,3,4,0,0,0,0,0,0,0,1,3,4,0,1,0,15.0,18.0,0,8,99.997284
1.0,3,0,0,3.0,1475,3.0,12,12,14,9,4,0,0,0,0,0,0,0,19,2,4,1,1,1,13.0,13.0,0,12,98.75186
1.0,3,0,0,4.0,324,4.0,12,12,4,3,3,0,0,0,0,0,0,0,19,2,4,0,1,0,15.0,18.0,0,12,99.94863
0.0,6,0,0,12.0,333,4.0,5,12,10,6,5,0,1,0,0,0,0,0,19,1,3,0,1,0,15.0,18.0,0,4,99.96929
1.0,3,0,0,4.0,885,4.0,12,12,1,2,4,0,0,0,0,0,0,0,19,2,3,0,1,0,15.0,20.0,0,8,99.999794
1.0,3,0,0,5.0,22,5.0,12,12,12,4,5,0,0,0,0,0,0,0,19,2,4,0,1,0,15.0,18.0,0,12,99.9135
0.0,6,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,12,99.94438
1.0,3,0,0,5.0,1123,2.5,5,12,5,7,3,0,0,0,0,0,0,0,19,1,4,0,1,1,14.0,15.0,0,4,99.99036
1.0,7,0,0,6.0,1201,2.0,10,12,18,6,4,0,0,0,0,0,0,0,19,1,3,1,1,1,15.0,16.0,1,10,99.97159
1.0,1,0,0,4.0,1882,2.0,1,12,13,6,4,0,0,0,0,0,0,0,10,2,4,0,1,0,13.0,18.0,1,8,99.170616
1.0,3,0,0,2.0,1139,2.0,5,12,0,4,4,0,0,0,0,0,0,0,19,2,4,5,1,0,15.0,17.0,0,4,99.63747
0.0,3,0,0,3.0,734,1.5,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,12,99.990654
1.0,3,0,0,6.0,945,6.0,12,12,8,4,4,0,0,0,0,0,0,0,21,4,4,0,1,1,14.0,15.0,1,12,96.338066
0.0,6,0,0,0.0,0,0.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,4,94.93594
0.0,3,0,0,4.0,1453,1.33,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,12,99.99597
2.0,10,0,0,0.0,0,0.0,12,12,7,6,5,0,0,0,0,0,0,0,19,2,3,4,1,0,15.0,19.0,0,8,99.951065
2.0,10,0,0,0.0,0,0.0,5,12,0,6,4,0,0,0,0,0,0,0,19,2,3,4,1,0,15.0,19.0,0,4,99.998116
1.0,3,0,0,3.0,1621,3.0,12,12,1,2,4,0,0,0,0,0,0,0,19,2,4,5,1,0,14.0,17.0,0,12,99.92647
2.0,10,0,0,0.0,0,0.0,12,12,0,6,4,0,0,0,0,0,0,0,19,2,3,4,1,0,15.0,19.0,0,8,99.98746
2.0,10,0,0,0.0,0,0.0,5,12,17,6,4,0,0,0,0,0,0,0,2,1,3,0,1,0,15.0,20.0,0,8,99.996796
0.0,7,0,0,2.0,1843,2.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,4,99.95443
2.0,3,1,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,16.0,0,12,99.97846
1.0,1,0,0,2.0,1634,2.0,12,12,8,6,4,0,0,0,0,0,0,0,1,3,4,1,1,1,14.0,13.0,1,8,96.35684
2.0,14,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,10,2,4,4,1,1,15.0,15.0,0,8,99.986755
0.0,3,0,0,6.0,1411,1.5,5,12,0,4,4,0,0,0,0,0,0,0,19,1,3,0,1,0,15.0,18.0,0,4,99.98926
2.0,14,1,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,12,99.985245
1.0,3,0,0,2.0,240,2.0,12,12,4,3,5,0,0,0,0,0,0,0,19,2,3,0,1,0,14.0,20.0,0,8,96.987404
0.0,3,0,0,3.0,342,3.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,13.0,15.0,0,12,98.08287
2.0,10,0,0,0.0,0,0.0,3,12,4,6,5,0,0,0,0,0,0,0,2,0,3,4,1,0,14.0,19.0,0,8,99.9392
0.0,3,0,0,2.0,1264,2.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,4,98.798065
1.0,3,0,0,20.0,1290,2.22,10,12,8,4,4,0,0,0,0,0,0,0,19,2,4,0,0,1,16.0,15.0,0,10,99.43849
2.0,10,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,2,4,4,4,1,0,15.0,17.0,0,8,99.88364
0.0,3,0,0,2.0,26,2.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,12,99.93713
0.0,3,0,0,2.0,779,2.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,2,1,11.0,15.0,0,12,99.21434
1.0,1,0,0,5.0,16,5.0,12,12,7,6,4,0,0,0,0,0,0,0,1,3,4,4,1,0,15.0,17.0,0,8,97.86019
2.0,10,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,1,4,4,1,0,15.0,17.0,0,12,99.99808
2.0,14,0,0,13.0,979,3.25,5,12,7,6,4,0,0,0,0,0,0,0,2,2,4,0,1,0,15.0,17.0,1,8,99.99595
2.0,10,0,0,0.0,0,0.0,5,12,12,6,4,0,0,0,0,0,0,0,19,0,3,0,1,0,15.0,20.0,0,4,99.988434
2.0,10,0,0,0.0,0,0.0,12,12,10,6,4,0,0,0,0,0,0,0,19,0,3,0,1,0,15.0,20.0,0,8,99.70849
1.0,1,0,0,11.0,985,1.83,5,12,7,6,4,0,0,0,0,0,0,0,19,2,3,5,0,0,16.0,19.0,1,4,99.9601
0.0,3,0,0,3.0,1362,3.0,5,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,4,99.649895
2.0,4,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,0,0,16.0,17.0,0,12,99.99875
1.0,3,0,0,3.0,1545,3.0,12,12,2,3,4,0,0,0,0,0,0,0,19,2,4,0,1,0,14.0,18.0,0,12,99.36348
0.0,3,0,0,3.0,818,3.0,5,12,7,3,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.0,16.0,0,4,99.58113
1.0,3,0,0,5.0,1715,1.67,12,12,10,3,4,0,0,0,0,0,0,0,19,1,4,0,1,0,14.0,18.0,0,12,99.98631
1.0,3,1,0,4.0,1452,4.0,12,12,17,3,4,0,0,0,0,0,0,0,19,2,3,5,1,0,15.0,19.0,0,8,99.18634
1.0,3,0,0,4.0,963,4.0,12,12,12,2,4,0,0,0,0,0,0,0,19,2,4,0,1,0,14.0,18.0,0,12,98.00173
1.0,3,0,0,6.0,866,2.0,5,12,10,3,4,0,0,0,0,0,0,0,19,1,3,0,0,0,16.0,20.0,0,4,99.99907
1.0,3,0,0,14.0,1424,2.8,12,12,4,3,4,0,0,0,0,0,0,0,19,2,4,0,1,0,15.0,18.0,0,12,99.982506
1.0,3,0,0,7.0,520,3.5,12,12,11,9,4,0,0,0,0,0,0,0,19,2,4,2,1,1,14.0,16.0,0,12,99.953354
1.0,7,0,0,7.0,60,7.0,5,12,14,6,4,0,0,0,0,0,0,0,19,1,3,3,1,1,15.0,15.0,1,4,99.62312
0.0,6,0,0,0.0,0,0.0,5,12,6,6,5,0,0,0,0,0,0,0,19,1,3,0,1,1,15.0,15.0,0,4,99.999306
1.0,3,0,0,4.0,866,4.0,12,12,4,3,4,0,0,0,0,0,0,0,19,2,4,0,1,0,15.0,18.0,0,12,99.99464
1.0,3,0,0,8.0,1524,2.67,9,12,7,4,3,0,0,0,0,0,0,0,19,1,3,0,1,0,15.0,20.0,0,8,99.98839
1.0,3,0,0,18.0,874,3.6,5,12,7,6,4,0,0,0,0,0,0,0,10,2,4,0,0,0,16.0,18.0,1,4,99.891266
1.0,3,0,0,4.0,786,4.0,5,12,4,8,3,0,0,0,0,0,0,0,2,1,3,3,1,0,14.0,18.0,0,8,99.999825
1.0,3,0,0,6.0,116,3.0,12,12,12,5,5,0,0,0,0,0,0,0,19,2,4,5,1,0,15.0,17.0,0,12,99.99182
1.0,7,0,0,2.0,969,2.0,12,12,10,5,4,0,0,0,0,0,0,0,14,2,4,3,1,1,14.0,16.0,0,12,96.43935
1.0,3,0,0,11.0,1858,2.2,9,12,10,2,4,0,0,0,0,0,0,0,19,2,4,5,0,0,17.0,17.0,0,9,99.09517
2.0,10,0,0,0.0,0,0.0,5,12,1,6,4,0,0,0,0,0,0,0,19,0,3,4,1,0,15.0,19.0,0,4,99.969986
0.0,3,0,0,2.0,1042,2.0,12,12,15,6,5,0,0,0,0,0,0,0,19,2,4,4,1,1,14.0,15.0,0,12,99.99951
2.0,4,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,3,4,4,1,0,15.0,17.0,0,12,99.998
1.0,1,0,0,3.0,686,3.0,12,12,14,6,4,0,0,0,0,0,0,0,19,2,4,2,1,1,15.0,14.0,1,12,99.98468
0.0,3,0,0,2.0,1160,2.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,0,1,1,14.0,15.0,0,12,97.75763
2.0,14,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,12,99.996864
2.0,14,0,0,0.0,0,0.0,12,12,15,6,4,0,0,0,0,0,0,0,19,2,4,4,1,1,15.0,15.0,0,12,99.996864
